xml,replicate,dataset,ntaxa,nsites,npatterns,npartitions,ncalibrations,nspecies,pgaps,nchar,dated,NJtree.height,partition.model,treeclock.model,site.model,site.heterogeneity.model,branch.model,tree.model,search.mode,TopologyPOEM.dim,TopologyPOEM.weight,TopologyPOEM.min.ESS.hr,NodeHeightPOEM.dim,NodeHeightPOEM.weight,NodeHeightPOEM.min.ESS.hr,SiteModelPOEM.dim,SiteModelPOEM.weight,SiteModelPOEM.min.ESS.hr,ClockModelRatePOEM.dim,ClockModelRatePOEM.weight,ClockModelRatePOEM.min.ESS.hr,ClockModelSDPOEM.dim,ClockModelSDPOEM.weight,ClockModelSDPOEM.min.ESS.hr,SpeciesTreePriorPOEM.dim,SpeciesTreePriorPOEM.weight,SpeciesTreePriorPOEM.min.ESS.hr,ESS.mean.hr,ESS.sd.hr,ESS.cov.hr,nstates,runtime.smooth.hr,runtime.raw.hr,TopologyPOEM.weight.d,TopologyPOEM.min.ESS.m,TopologyPOEM.min.ESS.p,NodeHeightPOEM.weight.d,NodeHeightPOEM.min.ESS.m,NodeHeightPOEM.min.ESS.p,SiteModelPOEM.weight.d,SiteModelPOEM.min.ESS.m,SiteModelPOEM.min.ESS.p,ClockModelRatePOEM.weight.d,ClockModelRatePOEM.min.ESS.m,ClockModelRatePOEM.min.ESS.p,ClockModelSDPOEM.weight.d,ClockModelSDPOEM.min.ESS.m,ClockModelSDPOEM.min.ESS.p,SpeciesTreePriorPOEM.weight.d,SpeciesTreePriorPOEM.min.ESS.m,SpeciesTreePriorPOEM.min.ESS.p,ESS.mean.m,ESS.sd.m,ESS.cov.m,runtime.smooth.hr.m,runtime.raw.hr.m,Pmean
30,28,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.264579492950595,3.87803654740615,173,0.213516489200345,68.4701064994242,9,0.0897682836617366,674.600543410283,173,0.0476264330013937,74.1997339321501,87,0.349924994483692,101.047638287041,1,0.0345843067022379,785.716175930061,192.111616948042,173.616984175382,0.0963466873507721,99990000,9.37997743431468,14.5500177777778,0.00307650573198366,0.363795332574431,0.00227062987712595,0.00485264748182601,6.42312285118234,0.0400899443847622,0.00997425374019295,63.2837071143602,0.394985485636364,0.000553795732574346,6.96061436059327,0.0434446995745372,0.349924994483692,9.47919358859121,0.0591644208874292,0.0345843067022379,73.7073707370737,0.460044819639781,18.0218285012735,16.286862624051,0.00903820135234737,0.0938091552586727,0.145514729250703,0.456057379388828
30,29,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.144464052557924,6.83061848362843,173,0.450084712691363,190.939203082931,9,0.0606635347692946,786.098701945469,173,0.236968586497977,350.252055604761,87,0.0072086986304677,535.147446615427,1,0.100610414852975,835.569030698517,401.097813682411,218.423854625304,0.0571778962817828,99990000,9.52404853175002,14.8496286111111,0.00167981456462702,0.650616481047564,0.00252533455477057,0.0102291980157128,18.1869610638615,0.0705917580613496,0.00674039275214384,74.8759094716906,0.290627008409444,0.00275544868020903,33.3615119104405,0.129491000122184,0.0072086986304677,50.9727998120555,0.197848312283033,0.100610414852975,79.5879587958796,0.308916586569219,38.2045708919903,20.8048744068738,0.00544619521083176,0.0952500103185321,0.148511137224834,0.272265121186368
30,3,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.321183040143791,10.0764712380539,173,0.171629467387668,90.9737607626405,9,0.0359649813749838,1013.51159232893,173,0.0450961618291984,150.268080392409,87,0.167290329496152,397.893492862084,1,0.258836019768207,981.54533231251,335.208499864018,251.435729066317,0.112095760207357,99990000,6.69148920969942,6.04047333333333,0.00373468651329989,0.674333418954739,0.00381068350736342,0.00390066971335608,6.08810819590945,0.0344041283452294,0.00399610904166487,67.8258014198855,0.383286154266384,0.000524373974758121,10.0561780028808,0.0568278400351098,0.167290329496152,26.6276629072533,0.150473924364578,0.258836019768207,65.6865686568657,0.371197269481336,22.4326838667827,16.8264773275344,0.00750162586139197,0.0669215842554198,0.0604107744107744,0.38091861719896
30,30,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.0685148202419562,7.24720484276643,173,0.34248424156687,296.225103421584,9,0.00469664111183054,591.109347079682,173,0.362098738006419,489.16584616973,87,0.0727666100187374,773.366749357386,1,0.149438949054187,944.955629619614,472.155442413922,213.612858854498,0.0523469344371992,99990000,8.64273384273881,14.32703,0.000796683956301816,0.626419267525133,0.00233624809303776,0.00778373276288341,25.6045077148768,0.0954927241596246,0.000521849012425615,51.093116899338,0.190553201524321,0.00421045044193511,42.2815302870597,0.157690144005506,0.0727666100187374,66.8467144466445,0.249306682038715,0.149438949054187,81.6781678167817,0.304621000178796,40.8112193337746,18.4638372283824,0.00452465868410853,0.0864359820255907,0.143284628462846,0.24203745855268
30,31,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.294388964958731,10.9052034845564,173,0.126493404530403,46.2453417302525,9,0.017975623504537,1071.23119900929,173,0.058495695813302,164.137822121459,87,0.215495288033821,293.204853088731,1,0.287151023159207,1067.08845252804,312.263136383341,252.98935420865,0.118057318619348,99990000,6.86259886202597,12.1372925,0.00342312749952012,0.748455215754357,0.00411080766374961,0.0028748501029637,3.17394969028936,0.0174325683575427,0.00199729150050411,73.5216522381026,0.403809560158264,0.000680182509457,11.2652468377452,0.0618731248842453,0.215495288033821,20.1234852599982,0.11052602171364,0.287151023159207,73.2373237323732,0.402247917222559,21.4315095949293,17.3633808810578,0.00810261046515624,0.0686328519054503,0.121385063506351,0.417808519966269
30,32,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.0810535980153129,10.0214475604466,173,0.448749239207073,100.291912494388,9,0.150644661801771,410.98108777276,173,0.245080517976042,45.7448433408074,87,0.0649944453809857,60.1094359505734,1,0.009477537618815,427.851830104767,151.635538488385,130.124838202442,0.0436832438432692,99990000,19.6446512755172,18.5718941666667,0.000942483697852476,1.96887531353992,0.00949899740983858,0.0101988463456153,19.7039668637558,0.0950633739552788,0.0167382957557524,80.743875888875,0.389555327680836,0.0028497734648377,8.98731368220151,0.0433600181796927,0.0649944453809857,11.8094700231729,0.0569757385804163,0.009477537618815,84.0584058405841,0.405546544193937,29.7912518709831,25.5651272004208,0.00858227914675877,0.19646615937111,0.185737515418208,0.404732366074648
30,33,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.312448668367066,9.15985232748417,173,0.0758734794906566,21.1954026140585,9,0.290901126744083,757.55510150914,173,0.019772990066131,46.513304676263,87,0.261125939194647,81.8592198857577,1,0.0398777961374162,492.110065684034,163.822999969862,197.910700513093,0.112873848105959,99990000,10.7028902013594,15.7395369444444,0.00363312405077984,0.980466983915689,0.006503761857774,0.00172439726115129,2.26874754427318,0.0150493529975214,0.0323223474160093,81.0883995692772,0.537886179624741,0.000229918489141058,4.97876580510473,0.0330258006370707,0.261125939194647,8.76217864192622,0.0581224295944902,0.0398777961374162,52.6752675267527,0.349412475288403,17.535549366284,21.1842834009977,0.0120819722260526,0.107039605974192,0.1574111105555,0.499481386765747
30,34,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.050447259198262,5.6941406234193,173,0.58486163012082,156.654919083819,9,0.0933492834765047,780.084879851377,173,0.11071713910059,245.627998487432,87,0.0803817220762167,445.198036992666,1,0.0802429660276066,730.44061824935,340.699555254473,204.707202522916,0.0536922790623133,99990000,11.1905058341233,16.1612777777778,0.000586596037189093,0.637266865353458,0.00240899403231878,0.0132923097754732,17.5322310826242,0.0662752801808548,0.0103721426085005,87.304174408323,0.330026942526688,0.00128740859419291,27.4897644774241,0.103916713980152,0.0803817220762167,49.824894792546,0.188347897469267,0.0802429660276066,81.7481748174818,0.30902417181072,38.1298165892429,22.9100624474423,0.00600903852479442,0.11191624996623,0.161628940671845,0.297353131530463
30,35,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.20171518979202,25.0975293234515,173,0.320466766218756,14.7519658821878,9,0.0364302883962425,1018.73437152412,173,0.00113597395892206,22.3349063633443,87,0.0139170038454578,55.4649348787518,1,0.426334777788602,460.270832036092,201.398470896206,272.445300209305,0.185696215208043,99990000,7.28484137299641,13.1603472222222,0.00234552546269791,1.82849804955965,0.0157188225095496,0.00728333559588081,1.07476479039497,0.00923929723840846,0.00404780982180472,74.220605038228,0.63804307443929,1.32089995223495e-05,1.6272252218991,0.0139885653431537,0.0139170038454578,4.04093661721455,0.034738218875121,0.426334777788602,33.5333533353335,0.288272021594477,14.6730264350724,19.8491928677185,0.0135290276163256,0.0728556992998941,0.131616633885611,0.570322651148421
30,36,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.245163276944633,3.60443519223759,173,0.0729122217938428,19.9927668992858,9,0.43369307856735,794.488480285391,173,0.00950035387211821,24.0044720787016,87,0.00352787595607554,47.4413091068432,1,0.235203192865981,417.803164029904,155.409579387178,213.026300299404,0.131292979221914,99990000,10.4403230409423,15.1641583333333,0.00285073577842596,0.376352313102323,0.00275708691268711,0.00165709594986006,2.08751820092811,0.0152927693318315,0.0481881198408166,82.955459410809,0.607716236927458,0.000110469231071142,2.50639506879612,0.0183613832082985,0.00352787595607554,4.95352127773418,0.0362885737940048,0.235203192865981,43.6243624362436,0.31958394982572,16.2268848130724,22.2428581992455,0.0137087820390489,0.104413671776601,0.151656749008234,0.55378852484339
30,37,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.306044076769906,4.15825900030198,173,0.379374795101949,33.4531206593016,9,0.0235347591245648,675.699161559934,173,0.0119496506614555,53.7057229448969,87,0.247507401205343,160.051932146647,1,0.0315893171367819,641.263128807929,173.988725818753,167.236811913727,0.0952965176177238,99990000,10.0863432020856,14.8681927777778,0.00355865205546403,0.419458219824055,0.00265139064284547,0.00862215443413519,3.37453401490646,0.0213303911765986,0.00261497323606275,68.1601524637963,0.43083954948656,0.000138949426295994,5.41748528391193,0.0342438629419211,0.247507401205343,16.1450016780478,0.102052372214463,0.0315893171367819,64.6864686468647,0.408882433537612,17.5508551045256,16.8697657864236,0.00961289511607121,0.100873519372793,0.148696797457524,0.445185623616292
30,38,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.223065470607634,48.7641644531037,173,0.142667838069481,95.9131252742494,9,0.106615832584138,901.609314953791,173,0.0944287259535149,160.394518385056,87,0.276583557494072,321.729175299069,1,0.15663857529116,873.422652392123,310.343786043535,208.653183339399,0.0807518613999196,99990000,8.32586603986456,13.9057180555556,0.00259378454194923,4.0604450523299,0.0203028959352591,0.00324245086521547,7.98639696467795,0.0399333039560492,0.0118462036204598,75.0742911951127,0.375383856179289,0.00109800844131994,13.355568292855,0.0667800474360539,0.276583557494072,26.7894190884703,0.133951520316022,0.15663857529116,72.7272727272727,0.363648376177327,25.8413920282314,17.3739219249438,0.00672396420127453,0.0832669870973553,0.139071087664322,0.361795488070972
30,39,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.259035372856439,13.8131515704024,173,0.275420187961919,106.271172958767,9,0.0862719924531745,806.003376725392,173,0.0897644163812451,177.118417990848,87,0.1183657809187,370.807706569573,1,0.171142249428522,817.264475717584,299.773048916181,200.705468076175,0.0700792486153285,99990000,9.55382282234197,14.1359875,0.00301203921926092,1.31981600881867,0.00602857870262342,0.00625954972640726,10.1539749732025,0.0463807355429873,0.00958577693924161,77.0118357380113,0.351770178326343,0.00104377228350285,16.9232721677974,0.0773011370431861,0.1183657809187,35.429854282675,0.161834425055023,0.171142249428522,78.0878087808781,0.356684945329836,28.6426502276072,19.176962511001,0.00669591683962099,0.0955477830017199,0.14137401240124,0.344460600402674
30,4,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.321183040143791,45.0999026396102,173,0.171629467387668,93.3541779186785,9,0.0359649813749838,1217.38054443786,173,0.0450961618291984,156.730111227747,87,0.167290329496152,381.693901008398,1,0.258836019768207,1186.05324216374,360.666177782925,292.580696626803,0.12219375950214,99990000,6.63882507132254,6.058205,0.00373468651329989,2.99440308388888,0.0146413429566272,0.00390066971335608,6.19824039283156,0.0303067291799631,0.00399610904166487,80.8278475823017,0.395213404389609,0.000524373974758121,10.406078526352,0.0508812475373364,0.167290329496152,25.3425246483194,0.123914043756906,0.258836019768207,78.7478747874788,0.385043232179558,23.9463912735609,19.4258632278331,0.0081130412455442,0.0663948902022456,0.0605881088108811,0.396057719705278
30,40,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.392422981296607,9.41256537668211,173,0.142082817442605,64.5402127063595,9,0.00661630846012206,771.421741349792,173,0.0701151596253952,140.478202734045,87,0.123687848664674,218.71801518368,1,0.265074884510597,976.017308479333,248.839656149109,187.403209531889,0.0912761371532954,99990000,8.2508782682828,13.7983697222222,0.00456305792205357,0.776696980850661,0.00431652617498408,0.00322915494187738,5.32566695118763,0.0295976183258387,0.000735145384458006,63.6554343572745,0.353767756741142,0.000815292553783665,11.5918446855261,0.0644221649305528,0.123687848664674,18.0479619798077,0.10030230863732,0.265074884510597,80.5380538053805,0.447593625190162,20.5335104631228,15.4639570850396,0.00753183614812407,0.0825170343862666,0.137997496971919,0.417049675955949
30,41,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.306277053535369,7.50990795442357,173,0.260904093822214,129.154913173005,9,0.167068622316918,501.719372169163,173,0.141985024471544,116.97458233847,87,0.112741494046876,157.02612488019,1,0.0110237118070788,622.683200113054,202.772292827416,133.474547654525,0.0524814663154006,99990000,12.5424935160962,15.8504002777778,0.00356136108762057,0.942023920640431,0.00489223113381729,0.00592963849595941,16.2008666971135,0.0841362758565184,0.0185631802574353,62.9344131646322,0.326838510919358,0.00165098865664586,14.6729967049537,0.0762015589344814,0.112741494046876,19.6969612277977,0.102292611523827,0.0110237118070788,78.1078107810781,0.405638811631998,25.4352452048387,16.7427107562832,0.00658314282404372,0.125437478908853,0.158519854763254,0.357872734156176
30,42,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.154923370043258,3.48598136075623,173,0.0716756840789035,68.2750868502141,9,0.446219503573881,657.353802756523,173,0.185527851067317,201.831039793198,87,0.0562412371461375,302.97272876088,1,0.0854123540905035,652.821527950532,261.442105521311,170.244736186588,0.0549510717106488,99990000,11.8500994050953,16.5017230555556,0.00180143453538672,0.413133569849692,0.00184762132107826,0.00162899281997508,8.09147480814633,0.0361867988116724,0.0495799448415424,77.9048695567778,0.348407170255595,0.00215730059380601,23.9195708029117,0.106973415456361,0.0562412371461375,35.9061601445085,0.160579996114043,0.0854123540905035,77.3677367736774,0.34600499804125,30.9842478158311,20.1761880888619,0.00651240786266335,0.118512845335487,0.165033733928948,0.336128685427974
30,43,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.0997047454566914,58.8443522045801,173,0.344981802068286,181.048520021741,9,0.146041537678986,657.26992876748,173,0.327691160402113,320.521386741613,87,0.0350244690046064,353.04552081155,1,0.0465562853893161,708.102587545859,343.83734002343,157.032587034119,0.0372531646853346,99990000,12.2595230587797,16.8617975,0.00115935750531037,7.21475840315033,0.0258221512418759,0.00784049550155196,22.1979048501296,0.0794479349499118,0.0162268375198873,80.5862170973836,0.288424001140586,0.00381036233025713,39.2983231482233,0.140651590418112,0.0350244690046064,43.2860256344442,0.154923871061888,0.0465562853893161,86.8186818681868,0.310730451187627,42.1570336882359,19.2533715544015,0.00456751706643041,0.12260749133693,0.168634838483848,0.252662194712728
30,44,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.284659776687158,5.53754854427368,173,0.354882074788974,116.153971143815,9,0.0559165033016658,735.85500737341,173,0.0792741134663571,161.639435080626,87,0.121214200823465,243.432785840027,1,0.10405333093238,694.43381734939,260.164911445124,171.298635057252,0.0624206680806813,99990000,10.5481614186922,16.0478013888889,0.00330999740333905,0.584167975886018,0.00282953490487138,0.00806550169974941,12.2533337038412,0.0593514825311488,0.0062129448112962,77.6269366789448,0.376001656986025,0.000921792017050663,17.0516936979365,0.0825933027778653,0.121214200823465,25.6802512215475,0.124387453945974,0.10405333093238,73.2573257325733,0.354836568854116,27.4453593499644,18.0706636002154,0.00658489131690805,0.105492163403263,0.160494063295218,0.355589745486386
30,45,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.64770724979548,19.732275114047,173,0.11884960836329,142.087266071219,9,0.000505967484115553,80.9587331229591,173,0.189057699069958,289.135596595109,87,0.00286330152810035,359.613177111982,1,0.041016173759056,847.058925016467,211.893576070933,130.967484634858,0.0651994261749208,99990000,9.47985997531859,14.8403019444444,0.00753147964878465,1.87077912866916,0.0113496113624093,0.00270112746280205,13.4710209684068,0.0817257635085163,5.62186093461726e-05,7.6755420920576,0.0465658497070361,0.00219834533802276,27.4123909351119,0.16630503241143,0.00286330152810035,34.094235066517,0.206842332038882,0.041016173759056,80.3080308030803,0.487211410971726,20.0892232305427,12.4167758341648,0.00618143244933864,0.0948080805612421,0.148417861230568,0.387460577221876
30,46,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.25594268229445,17.4312205558287,173,0.321333734307724,158.789608384426,9,0.019875351903748,733.514656395243,173,0.253293554210932,307.38166605277,87,0.144569338460957,516.076773587689,1,0.00498533882218901,770.135059945077,378.986459667436,217.785628003094,0.053179555886928,99990000,10.8058968261924,16.1545863888889,0.00297607770109826,1.88378808761765,0.00696321604584406,0.00730303941608464,17.1603572884649,0.0634313785127347,0.00220837243374978,79.2707640514748,0.29301568463978,0.00294527388617362,33.21866756305,0.122789161114781,0.144569338460957,55.772300927921,0.206156193091803,0.00498533882218901,83.2283228322832,0.307644366595056,40.9569815150539,23.5360438686764,0.00574710265203397,0.108069775239448,0.161562020090898,0.274747449980941
30,47,../datasets/Cognato_2001/alignment.nex,44,1975,876,4,0,1,0.046800920598389,4,false,0.103147777819355,Concat.model,Estimated.clock.model,HKY.model,NoHet.model,RelaxedLN.model,Coalescent.model,MCMC.search,87,0.16277735038921,16.0161388758816,173,0.551401746376238,87.7552713001377,9,0.0225025946363505,294.872518075657,173,0.165321179944232,118.339186764156,87,0.0814283820356173,179.287400735465,1,0.0165687466183521,329.599523347288,146.86475460019,72.8278889534655,0.0181583319306463,99990000,27.3088987162034,19.4359897222222,0.00189275988824663,4.37426857071805,0.0156122493741553,0.0125318578721872,23.9673948969738,0.0855422889406604,0.00250028829292783,80.5344907522749,0.287436523962389,0.00192233930167712,32.3203606910711,0.11535494970507,0.0814283820356173,48.9663113088926,0.174766192502319,0.0165687466183521,90.01900190019,0.321287795515406,40.1111581993866,19.890483479799,0.00495933640913312,0.273116298791913,0.194379335155738,0.265688065556225
